GPA,LSAT,S
1.556893291391276,-0.6462538945291973,1
0.6868856200671145,1.28431684318323,0
0.20282201099581043,1.2464738734763774,0
-0.806662604316704,0.12447185149613663,0
1.726552239243958,-0.12440529519401045,0
-1.1900166506306205,-0.9063665608643638,1
-0.7997618818419994,-0.3456640709873156,0
1.3478425589950105,-0.9035526029369746,0
2.0282143862672006,0.5733983425178469,0
1.006931900972427,1.2557055438086386,0
0.6948833439672646,1.2346493540538193,0
-1.1975804679095048,-0.5451108861531946,0
-0.6327576041375231,-1.65655942017621,1
-1.055743933175763,1.4430197727055631,1
-0.4342594733953449,2.2746263585525837,0
-0.6584043099395384,-0.5886302225634298,1
1.1831810879219677,0.541591892501341,0
-1.26679282542502,2.013439822821087,0
-1.238030222211798,0.9585229650201929,0
-0.494303810163935,-0.3865483467426786,0
1.1047367778803037,0.805280299606034,1
0.5038040451016826,-1.3587791982379342,0
0.13832257409508952,-0.1917211329289896,0
1.9017296454476873,1.7199397055707681,1
-1.4412000755718626,-2.1277056958691247,1
-0.4351098795526187,0.42905908840771023,0
0.7232319986410789,-0.7518171673351479,1
1.7911795687767917,2.504552810546021,0
0.5655481431157834,-1.2380612481487956,0
-2.558995335082985,-1.7378484483712717,0
0.19815233634024199,-1.105817125026726,0
0.543616617481291,-0.9143388494001154,0
0.9804554447892623,0.9728957312804921,0
1.2091350195061503,1.914200452027624,1
0.6729946357965914,-1.7894212144234314,0
1.0032336037576794,0.36160569946522764,0
-0.42467744710762567,0.42767063203005135,0
-1.203514678078536,-0.604312967014067,1
0.01628447748299068,0.8853809449757019,1
-0.0155852647011826,0.6078555935031175,0
-0.2970598385579867,0.32515547550956636,0
-1.4854788123492353,-0.19729190228175705,1
0.08735523708832554,0.379035344755012,0
0.8007085714834983,1.2338436997645883,0
1.174326883114418,0.41060785133961175,0
0.07179430814670806,2.0415490976094586,0
1.6656051841097694,0.984502392795843,0
1.201024748776214,-0.8236619225938655,0
-1.1010284287882668,1.96140069809869,0
0.5452798302833399,0.1825788569338591,0
-1.1255700153731727,1.4903597688018495,0
-0.7887988506559169,-0.506688112907518,0
1.7571836233802336,0.8016103534906762,0
0.5612636382946422,-0.6261040792057471,0
-1.3272452282420044,-2.0020805377515334,0
-1.290089627618645,0.17318261601024387,1
-0.641909343274025,0.994787719022932,1
-0.48066655707603223,1.0682058100127911,0
0.9952117705517132,0.09023089713484711,0
0.3373118437543262,-0.3531717166720624,0
1.512083581648785,-0.5004307822476619,0
0.8341411283318375,1.0510873205991973,0
-1.7334674328187232,0.16311584977336258,1
-0.7732755323743987,-0.9923074906271103,1
0.2845036378296037,-0.15443635525260407,0
-0.43063003082939044,0.1344971916246228,1
-1.1052782373308678,-1.2904419229625028,0
-0.7510694148023597,1.71246714122704,1
0.9736931690760231,1.5369010955820142,0
1.1599305515527223,0.6991724351867322,1
-0.5693622782915383,-1.6607568826422971,0
-0.05810338782612545,0.21086978295661157,0
0.08076920570255869,1.0734868608955157,0
1.2668406452305514,1.4700966597121936,0
0.5543171711319508,2.2491776008820796,0
-0.3110213562497186,0.9515865354218956,0
0.18484840664601143,-0.12074790131923427,0
-0.8822596913430568,-0.5831365150628889,0
-1.8624616355445482,-2.124996852398266,0
-0.08283299252121035,1.6004821035613328,0
-1.35914022460962,-2.3202413072633745,1
0.4673713909626423,0.5070576451120189,0
-0.6968783129684861,-0.8109997176546502,0
-1.1042777006276399,-0.10672588810384886,0
1.1003029185917974,1.1648164620995511,0
-0.7857383953391166,0.6082827501858433,0
-2.201100179132374,0.02930799262424255,1
-0.18341046546192435,-0.0577461433425944,1
0.0361231240100619,1.3219258963223688,1
1.5353025688810362,1.1022155294091873,0
-0.38930015766307746,-0.8285934132005264,0
1.9861688338572407,1.4826859345374424,0
-0.5110703332187062,0.2665610154539468,1
-1.098915067991388,0.6506762083348605,1
1.204153209932251,1.0789990533398375,0
1.9056943156933956,0.23649378349161781,1
-0.7605370835483675,-1.258463149989659,0
0.44474900790055416,0.5662609375088016,1
1.0317346598623445,-0.6510281785904956,0
0.8709271425519751,-0.1042135095306126,0
-0.23898235195966666,0.6125578934391182,0
-0.9692462004534823,-0.15847510707874946,0
-2.1122785041269365,-0.4733586652029193,1
-0.9560269895240057,0.023026743384472192,0
1.3728921387463988,-0.2167342360184925,0
-0.37203106497023203,-1.134540687256842,0
0.43482602600248044,0.7426188321277964,0
0.9680801085573625,1.5388510251274194,0
-1.9031355949548288,-2.294454737405207,0
0.07930958974511881,0.23784416188992474,0
-0.984568428906162,0.4084423426243504,0
1.3458653500243796,-0.5692293252815593,0
-0.5093815388026632,-0.8461026997606355,0
0.3427649982624439,-0.9290673360261565,0
-0.4331982370028339,0.42852541344742245,0
-1.6692106039121053,-0.6866031381951725,1
0.28974108126114034,0.05518287237493416,0
-1.046706718943339,-1.7073474718099244,0
0.8508509399750144,1.6131833058917358,0
-0.0022862523635944765,-1.3489989956977406,1
-0.6601126749594151,-0.858648362629718,1
-0.5822402974526415,-0.07412560689587089,1
2.4918896470757534,0.6060878322568797,1
0.6583555728971247,-0.6327010845915321,1
1.7863197427719018,0.5743558704121713,0
-0.43215534046265447,0.48803836311960797,1
-0.6957246887591814,-0.18307058749340122,0
0.9979429658767819,0.4076781578976571,0
-0.16168816038792688,0.023942708222511933,0
-1.5737051727608156,0.14208049499145542,0
-0.48776323170763775,-1.0220740220992617,1
0.7838738558857413,-0.4115962027683763,1
-0.7035952735890884,0.6626062550830143,1
1.9262502128633416,1.0984553319351207,0
0.029890655229539778,-0.2595231772534007,1
0.5348571207885262,0.01938149202957784,0
0.20202535555517465,0.33050807414171557,0
1.365347598015767,-0.6275166642596,0
0.10770297939784218,0.6561150901412749,1
0.5727889454056801,1.4614152366387574,0
0.5080316831519818,1.041076442416538,0
-1.587544123495514,0.022847720080587997,1
-0.5999947631939591,-0.5757715568367227,0
-0.9505857169372063,0.3664122745720729,0
-1.0039355775326562,-0.25543444891139655,1
0.8482403327282934,-0.05243496383696676,0
-0.2998616446576503,-0.206786157158791,0
-0.37866089184773954,-1.4729960069590322,1
-0.8222046790038516,-0.931124519762073,0
-1.2632313004406512,-1.1850432717381034,1
0.2748595472687222,-0.4193369413500153,1
0.4193796274525451,-1.5264162629320108,0
-0.5362768418649189,0.30813066105343057,0
0.32800844527444023,1.074547442311149,0
0.6576593440458309,0.5984556089449958,1
-0.37099476639923323,-0.892744151227367,0
-0.15960808288101358,0.09305696555433739,0
0.9856597710316637,1.511872478373855,1
0.8888238426697646,-0.2797072107153613,0
-1.0486686562444472,1.8970996681741052,0
-0.7334765489131893,-0.10868583655229935,1
1.1941584181857414,-2.5941417325858214,0
1.709933090995699,0.8847599259422914,0
0.2620540129697584,0.10033914212068146,0
1.1347536195550108,0.4360265868743858,0
0.39751733213623963,-1.8506010407701423,0
0.6479936329778063,-0.12729236007582478,0
0.49980043623451886,2.234729790150605,0
1.481190333304949,-0.25414446734439766,1
0.5634478564266274,-0.9094942834515767,0
1.6903434510610595,0.9894638786448451,0
-0.3937425704767017,0.6098919853811172,0
0.27633466716793076,-0.11810059203584522,0
-0.09790982445243446,0.99248304519654,0
0.47300103980390196,-0.8560090849460457,0
-1.4654169625635585,-1.1273522862011294,1
0.35333136627666073,-0.3643215041618144,0
-1.2203513511571682,0.48440736687911423,0
1.0655079256428426,0.6611892091254092,0
1.7374438720183578,-0.22145975300120235,0
0.49347141250454485,2.293622242429045,0
0.3177001910845271,0.043587940520467106,0
0.8792545087678945,0.4023503760099904,0
-0.7088896698299043,0.8792082210468256,1
0.22235256918402446,-1.1449833722344336,0
1.1631668104724442,-0.4645067170563126,0
-3.0005715145550678,-1.021130249674628,1
0.9857844684705026,0.8847603922725725,0
2.122786860261356,0.042193834870096814,0
0.33390528872369274,0.5141555453030622,0
1.5259077698214774,0.8010312117189179,0
1.7657979414997902,0.9521345179590062,0
0.599140416834545,-0.29584357926514027,1
0.3908478497315443,0.31285479541938715,0
1.6244118344671306,-1.7633340475812753,0
0.20507597134683597,-1.0681052023467663,1
0.9223552712209677,-1.3339264992685924,0
-0.07028552480359562,0.057603408490228936,0
-0.3005197789676173,1.2570513195201867,1
0.6718204627485097,-0.6222555076485228,0
1.0554005134703084,1.0291275863529679,0
0.5604202381686271,-0.28700058327305145,1
0.4338619798847685,1.7422649561332144,0
1.4688599214977727,-0.4800421480590592,0
-0.5647400881513086,1.4485785282820993,1
1.5213084654949103,1.6663657310190492,0
-1.9024061529933745,0.5335205184832553,1
0.5542866750055497,0.3171363800856734,0
-1.4563714659048739,-2.415966586835463,1
0.817459109776496,0.20174587156431012,0
2.2225708853530626,0.3679459415390153,0
2.3735741882860357,-0.2919620141223333,0
0.7192525063111328,-0.0798537040413797,1
0.14639340410350998,-1.0474828798546612,0
0.8028775941560141,-0.06364442119284952,0
-0.48091641588640766,1.7608239177383163,0
0.5575540617469169,-0.8441523656167786,0
0.4981786925673821,-0.07797236289248333,0
-1.2233521521926223,-3.369949645141336,0
1.3461268869905583,1.248790897981008,0
-0.22699267235868545,-0.029977695695299844,1
-0.06154970135426069,-1.0347925953825556,0
1.1690193380063614,-0.054032619522101144,0
0.49839636141498767,-0.6401400914871218,1
1.4275646072327222,1.912978964577929,0
1.7191144672743006,0.3723073339091688,0
-0.6857794106552231,1.1827133019196323,0
0.44833090144955073,1.7689652994378111,1
0.15398507510898596,-0.047473716521462955,1
-0.6767404612895136,-1.7754293662693474,1
1.3834344505705254,1.7542241092468749,0
1.2841030516648746,0.6527102811053466,0
1.9875864904929066,-0.4056979315494878,0
-1.11031359653741,-0.34951601211243455,1
1.3077462325281182,2.27696548087091,0
0.384240011024628,-1.7531483009458573,1
0.1447366332929505,-2.0126730096807366,1
-0.46417895093968575,-1.088905422823657,0
0.019263720289891872,2.204266932186454,0
0.8966391948474514,-0.6664677321146433,0
0.7826207205017959,1.437704948593539,1
-0.2671747765843602,1.026922135011981,0
0.18571552844947725,-0.12050449631989668,0
2.0030412414269723,0.7038056334662555,0
-0.5967954321582779,-0.6984531058083004,1
-0.2997842330372764,0.2578673576950239,0
0.42607926179587086,0.3177697940570216,0
0.3322009889121482,0.8292317859164999,0
2.0021416706334607,-1.3663853419188385,0
0.811606818550207,0.008081566516252248,0
-1.4324360002319534,-1.904990682384397,0
0.09049043232684928,1.007639879424925,0
1.8723733286157116,0.24020754212645834,0
0.08021608351459641,-1.3811600732894882,0
-1.1117405637786972,-0.8661828048070793,0
-1.659687364319076,0.08287066220009531,0
0.07365361454342167,1.6257130400114472,0
1.1435415306078183,-0.4305753190118988,0
0.4798265463829407,0.1843251382702933,0
0.07208903040551595,1.1371243721161468,0
0.9627093693127821,0.17879532086006222,0
0.49733826124604924,2.0981024380543944,0
0.07291052324393033,0.5869607081343047,0
-0.2136032447104852,2.0396445383747737,0
0.0393378682032568,1.4515845645969618,0
-0.9913296841141488,-0.23278130458648333,0
1.1587049371694371,0.3262390291869929,0
0.8654656517089695,-0.7347933181740745,0
0.044496891908474945,0.18216416839169808,0
0.3364708987857936,1.296158333374087,0
-0.09497897360650909,-0.7431603269329863,0
-0.13837093478410079,-0.2915763651030005,1
-1.6929210483493815,-0.5205468370022849,1
-0.830627455110572,0.3175133521791633,1
1.622275328079497,0.5141170041778258,0
0.6090442084006639,-0.16861188727375853,0
0.07156493773744244,-0.025506679327927606,0
0.9744984211625021,1.7534832616351241,0
-0.6558215839280295,-0.7214952751045414,0
0.7413427142909779,-0.0990893015421096,0
1.2423601460525937,2.215388384899395,0
0.45773767637837437,0.3497097061480918,0
0.787669119511453,-0.10578898602352871,0
1.333622745557639,-0.28726333095596734,0
1.5237864159085814,0.042301298927449826,0
0.4137130140210279,0.63871162308596,0
-0.6089908171620932,-1.4349053589675038,0
0.1357674198714526,-0.7387148716076164,0
0.5797930660480196,-0.7819828430366433,1
0.6987648975985065,0.04786113680013976,1
-0.5074878680752368,-1.320579474144521,0
0.18738197927228828,0.6449905465398461,0
-1.5020136104851842,-2.2525373734488423,1
0.8755749303110298,-0.1880939655484854,1
1.3909302818424596,0.38848993144532123,0
2.0800670287072105,0.44495690879829436,0
0.8528028424389898,2.725362097960857,0
1.268795157699853,-0.14586674167383712,0
1.2636146947609634,1.792386894767276,0
0.8116261009405416,1.1675074480989367,0
-1.3360598694896686,-0.6853201887137575,1
-0.6261690298175431,-0.6626153456553955,0
0.022089153342304546,-0.6266728954557048,1
-0.5311205310416235,-0.6457846591508656,0
0.9379612014608809,-0.07829504401100607,0
-1.7752963389029137,-0.7226866828518279,0
-1.4039512731722643,0.41878837846850564,1
-1.2159206364057153,-1.3348935145730207,0
0.34253588794191747,-0.266336820043763,0
1.4763585793208915,-1.0149467354171362,0
-1.4162790887517085,0.9006619785652017,1
0.6238858580204303,-0.2834894447031677,0
-0.40511502221549245,0.7317645408157923,0
-1.760808265467987,-1.2492136387193118,1
-0.32906737816383913,-3.0127424376255707,1
0.13027409095315623,-0.9615598487011854,0
-0.854853692828389,-1.172544531170564,1
1.893152896496575,-0.21313758793423754,0
-1.009214619463094,0.8495961410681916,1
-0.7702137041714207,-0.66433974836213,0
1.671699070452336,0.35140528908314117,0
-0.4609442878577484,-0.7519666954231521,1
0.16814266340245423,-0.4013769190346814,0
-0.37135591808025076,-0.6642807085399142,0
-0.07896459195967631,0.7607149599143941,1
0.26903392286443517,0.404271512778581,1
-0.6196958505445855,-0.8790143553628735,0
0.918259519034139,0.6182377693561987,0
-0.11648588379314506,-0.00719831430339124,0
0.1790564205168343,0.42980854283619235,1
0.6447171360890819,-0.5388046649962154,0
0.7616709842683407,1.0751564910871538,0
2.3091480278267476,-0.6843930022717188,0
-0.6000935014084626,-1.1276694572589647,1
0.250081427514,1.6313204926952491,0
1.1894492332432887,0.7991607803760061,0
1.049431911057357,1.773363622372479,0
0.2223457482362029,0.26455016673250376,0
0.7430671898894042,0.39264043448621944,1
0.08970532325124449,0.8814768137829235,0
0.329699939971581,-0.48836080533299503,0
-0.37655200754821827,0.32078951358739916,0
-0.12670321781149352,0.9305393455788352,1
0.3777715908238939,-0.2475687936879496,0
-0.46433202743133,0.5271509090666746,0
-0.5547621350800608,0.5870060626312814,1
0.13253801298743495,-1.8803248986222671,1
-2.0848751794711626,-0.507187207651152,0
-0.19214685520635189,-0.6899777029561036,0
-0.6839329799398027,-1.115809266884613,0
0.4223579706386079,-0.2324714070150602,0
-0.1478732227563293,1.7706894545978002,0
1.171984994787008,-1.3572640421548827,0
1.7822524596742353,1.4237207893530583,0
-0.7666068881524262,0.1016248911728469,0
-2.164453973302785,0.21538590067137597,0
1.51870857235009,1.171750413782747,0
-1.1114005903789697,0.6513744295875127,1
0.45143739914183173,1.5224377849163195,1
1.8099996914767802,0.8317108720656621,0
1.5798802756697286,-1.2781893623061809,0
0.4544915289812203,0.30075916767082717,0
-0.07697232145509414,-0.29608359670415274,0
0.2390453568066302,0.7369559904270147,0
-0.20846837648911093,-1.4319365845730998,0
-0.15428571597682647,0.7451530889631737,0
1.251239129022345,0.23791824189570554,0
0.46825606098580963,-0.34909094248541517,0
1.1348744498901662,1.0915986233932535,0
0.0735615190443965,-1.3596090973877102,1
1.2791917105937638,0.593661807700456,0
0.8312301406463846,0.40383322018563433,0
-0.6880023234534043,0.5773319150788326,0
1.225961446679241,0.9343662468102197,0
-1.3821473714468726,-0.8428364804053171,1
0.4505788365341499,-1.2325623998311221,0
0.6110416277449864,-0.48448552290392133,0
0.04976497417247758,0.24339625075842708,1
-0.05794428212359448,-1.2564053768495156,1
2.276831173988035,0.09043829117722296,0
0.3471630242390116,1.861854593353891,0
2.0166501483148185,2.002988819808284,0
1.2680045299304807,-0.4240081283924586,0
1.553412220204161,0.06211815353656658,1
1.5317583198609948,-0.04661841718073177,0
0.9039796251248817,0.5718563545702632,0
0.1706089829930021,0.8240468870495561,0
0.39374641525420095,0.6625218032179309,0
-0.21870525441182775,-0.7401816301382353,0
0.4675633255587899,-1.1461285675582555,0
-0.6727046942777911,-1.3889510165639192,1
-1.298910825169731,-0.7485695906726095,0
1.2252921618252874,-0.3133163916356444,0
0.9817076255247714,0.8069788309983318,0
1.8318417687085058,0.33105444525910716,0
0.4659052133772507,-0.01578143725948189,0
0.10326934788537578,-0.0008335584772773963,0
1.0492043444302093,-0.09347000424909446,0
1.6460642362323528,-0.23108262926775103,0
1.0500301375732695,-0.6652743539073107,0
0.11064458873956742,-0.7034642960183614,1
-1.4291136111480123,0.4227653545044683,1
0.49878648422087607,1.2980360342550594,0
-0.779927144112702,-1.3540558863277825,1
0.28299914311736984,0.9697507400668371,1
0.5054358068287329,0.7215784367262363,0
0.07848404127273872,0.29672183598352303,1
1.8774559661497467,-1.484524257280349,0
0.22439883672059935,-0.498783112824432,0
-0.028729767029376657,-1.0189844124881113,0
-0.8218099888968577,0.5383296591208636,1
-0.2235599674410706,-1.1237531972323251,0
-0.22655933571431763,-0.48335721982069196,1
0.9561856581967082,-0.036139355055513966,1
-0.0541054140705981,-0.006152449637130519,0
1.2711111804217812,0.8826731974059856,0
0.8244454314612166,0.2316341753235474,0
0.7832645585579946,-0.9898155375746558,1
-1.164588601325073,-0.20028412471747914,1
0.9372956652478315,-0.819186722171911,0
0.4434261531085197,0.9559136714843646,0
1.8323529045533309,0.49714045690297626,0
0.1608014603204143,-0.49073738495729335,0
1.1556195357728434,0.15675379309822712,0
1.2244735752547846,1.0970571635179573,0
0.7816933040110733,1.309155138907435,1
-1.0525529491798902,-0.6364406373300004,1
0.3917842783327885,-0.9140279667354027,1
-0.11258761856276978,-0.29619786439441764,1
-0.18199833055753323,1.7805729292160808,0
-1.167407593735805,-1.5696150379304352,0
0.6492024994218352,0.2093567396517837,0
-1.5679248818785276,-0.9094160584259164,1
0.5022983661281275,-0.4491232340604366,1
-0.007631299931090685,-0.11571207828447208,0
-0.521358609904331,1.5599248653976778,0
1.4225124803070708,-1.0839585318599498,0
-1.1044601357434414,-1.03407332469151,0
-2.108325611973204,1.7072861324057866,0
-0.5074473994468162,-0.39169683971968916,0
-1.2781699592315054,-1.3589869028454777,0
1.1332558698627297,1.4266214052695751,0
-0.156811212479522,-0.6391987911052306,1
0.5084291175707041,1.3773754191964769,1
0.7331060245438952,-0.13808008439369024,0
-1.4162069790584964,0.7364572236493443,1
0.24569966207526983,-0.3364085820216082,1
1.018072850654477,0.1003060277985911,0
0.9419530445388226,-0.6339099489158853,0
-0.988455944650414,1.2874634213691372,1
0.03330034232372281,1.962406757868819,1
1.0594603971014642,0.8208598721781896,0
-0.4174983000208988,-2.3663445237073826,0
-0.0637517179339738,0.04821764512695276,0
0.1468878509992625,3.749826184767759,0
-0.4329696434917931,-0.6120728142400973,0
1.1753585213112607,-1.068326318777246,0
-0.6422595822441521,-0.43647405228659714,0
1.8132410218431867,0.9496325182051604,0
2.0014442088282776,0.44511086424767643,0
-0.45535731881946057,0.35553269608049837,1
-0.07802025675195562,1.3700454568415115,0
0.9133345123299839,-1.2589683398945504,1
1.032575599912429,2.1601906355712845,1
0.09365049639309231,1.897801022216212,0
1.4135555347684625,1.7864456890684322,0
1.1786132916277154,0.43311108154591266,0
-0.08761578752764337,0.04224015490822569,0
-1.1487712898667368,-1.31515903058047,0
0.57725491096504,0.4245863391052741,0
-0.47409821825561077,-0.7442080395659374,1
1.0448561184446512,-1.0323387222194502,1
1.320963720082767,-0.6241619552786352,1
1.7464968068462186,1.2632458953150327,0
-0.14223839179459163,-0.5274880783583435,0
-0.10673918649148992,0.1738814178208285,0
0.4871646638199374,1.5265427209934241,0
-0.0807305288529746,0.6489674311056179,1
-0.3695988959491162,-1.0619732631358614,0
-0.9529301447884938,-0.8700625988994674,1
-0.5745775723549252,-0.44867348278750624,0
-0.9700337227039613,-0.2920119493811217,1
0.8360803670786165,1.40345507561176,0
0.9362272050585954,0.32302814825350246,1
-1.007828699368853,0.014176845310913701,1
-0.6989347973796349,0.05520592301014447,1
-1.5751315339870324,3.0675257261580193,0
0.6291777347823035,2.070822154358779,1
0.3433765835210396,0.1488432993705222,0
-0.20335036249409383,-2.9905609907411925,0
0.11098899209166449,1.5249941199590298,0
-0.1871462504191208,1.4904079526402745,1
0.11479309893618528,0.548287392198125,0
-2.0766410668487714,-1.6765535492937969,1
-0.9122438215287636,1.278527907407628,1
-1.3826609607423355,1.979649511628259,0
1.8987838343690184,-0.793719747511463,0
0.6974132778951743,1.2113084508918002,1
-0.8534893044196221,-0.6104239875749768,1
-0.24501338695761624,0.49615960268602266,0
2.0140560784538333,-0.8897427717211375,0
1.2282522721503428,1.1029085093106992,0
-0.23842246180964677,-0.02648503519302281,1
0.478151517936804,-0.5909733537141479,0
0.12042610469873272,1.6604459388312685,0
-0.74949157276183,-1.6831811218279478,1
-0.7214335195798134,-0.6178696437591753,1
-0.9515264123888998,2.741089009027008,1
0.230357156680423,1.0923786990615154,0
-0.7304390996051335,0.1269945850393181,0
0.9681951249769587,-1.047309534864025,0
-0.5068764608121704,-1.9849470036980952,1
-1.3546866398418465,-0.3953303074882059,1
1.9219274187228768,-1.2115260638221377,1
0.41815771295740156,-0.6245128533793141,0
-0.12092463690576172,0.3848191569735432,0
1.6159604059345654,1.235796774560748,0
-0.39284124741262993,-1.8066163266506188,0
1.760613449346006,0.5724056353250153,0
0.7191039885057414,-0.392832130632257,0
-1.2969486531646315,0.22422239468544147,1
-0.3996283156401948,-1.125274470254093,1
1.6985693212678148,-0.37416009112702897,0
0.14900570439209537,-1.7877161134175736,1
-0.6992402733003854,0.7873870549588509,1
0.20836632989369508,0.14663221032617313,1
0.02135621765063067,-0.8275555320121508,1
1.1813965524313028,0.5909716974159511,0
0.8049558933708508,-0.38508647109732697,1
-1.0284746171222432,0.9361417806652808,1
-1.4114149027559633,0.9905348294291557,0
2.052841718196193,-0.22560843342560455,0
-0.2935640927238736,0.29024182077530714,1
-0.02478309327872762,-0.5633140410861819,0
-0.23768110654873098,2.8795750175736066,0
0.32595542995193205,0.458560853244797,1
-0.0677397309853397,0.16061295183142904,0
-0.40728319210155783,-0.6715886242330915,0
0.4602603303613092,-1.0234864211639305,1
1.0691020897683883,-0.4888905054468332,0
0.999786562039565,-0.46349859259485177,1
1.1822297439947413,-0.5176390985107487,0
1.7916836751142375,0.5112557995808374,0
1.2864739601576438,1.2840197619158338,0
1.1222011484004928,-0.4584092468054972,0
0.36451755384026663,1.0452314978801116,0
1.4842108890480235,-0.4235424880656089,0
-1.2813576828171747,1.526728522251078,0
1.6861681839639422,1.1348034444987414,0
1.002311723400624,-1.6024948300620911,0
1.0091048929490578,0.6498782299822875,0
0.08721244570692677,-1.0736776681235503,1
-2.0715273459497214,1.7130822176338478,0
0.21283670972350066,0.8753308509335447,0
0.771011222456844,1.1363071312247963,0
0.7460591383910147,1.3052119083597384,0
1.4002619312109106,2.5097501499166395,0
-0.3110665907364497,0.7076080361393337,1
-1.1139597087691533,-1.1924210873741268,0
0.3605057593906168,-0.09600402639809885,0
0.12030399986223905,-0.8062635471782651,0
1.217646283948965,0.16161837885601374,0
1.3073076044733858,-0.056141802699343324,0
2.5067933639001314,0.4091172079122343,0
0.1701021430786569,2.3517105559019384,0
