LSAT,GPA,Y,S,Y_fair,LENI,LENI_D,HARSH,HARSH_D,LENIC,LENIC_D,HARSHC,HARSHC_D
-0.3045593497786499,0.2628933052569746,0,1,0,0.5977580696047327,1,3.9631550533261365e-09,0,0.35345934295654347,0,2.403775052785757e-09,0
-0.2603374128850134,-0.3947264363727892,1,-1,1,0.5561076028068375,1,0.0026903198008567616,0,0.9025055706679095,1,0.004427859680267608,0
0.9307904935046882,-0.180245741191148,1,-1,1,0.7319229037092959,1,0.03493639953120901,0,0.9527725345788973,1,0.05632386184085384,0
1.177521319075525,-0.1312246726083531,1,-1,1,0.7626286439540658,1,0.05862490679826725,0,0.9595790075616367,1,0.09311485877621063,0
8.631686422797701,1.985738188414292,1,1,1,0.9981202468844346,1,0.5619576839769773,1,0.9949067521774679,1,0.43760470639328675,0
8.580825960673275,1.9330004614263228,1,1,1,0.9980312695503548,1,0.5236454448886114,1,0.9946664782111452,1,0.40002819814271856,0
1.2521960459219763,0.5662172609947119,1,1,0,0.8055237760847795,1,1.2076844916969913e-07,0,0.603766250244019,1,7.324977062810194e-08,0
0.4735026110623861,0.3999928028156259,0,1,0,0.7117912030681766,1,2.1547587047762106e-08,0,0.47604320978763937,0,1.306927229809995e-08,0
-0.0634009154642119,0.3324829062758217,0,1,0,0.6368467958628253,1,6.882258754549866e-09,0,0.39214715005880263,0,4.174300954014008e-09,0
6.3362170393927055,1.568889314594507,1,1,1,0.9916108955889358,1,0.008504014047197962,0,0.9775200942937137,1,0.005175262033057311,0
-13.567855047228257,-2.898069549944541,0,-1,0,0.00020137629415544468,0,6.095689265047369e-16,0,0.001486068751854534,0,1.0050092550862025e-15,0
-8.447437556821704,-1.8972107878361035,0,-1,0,0.0058373391356045645,0,4.6475961149888635e-11,0,0.04158163561504022,0,7.662590572174393e-11,0
5.793222954408952,1.4468099533551355,1,1,1,0.9879905199287377,1,0.0025560212435078574,0,0.9680148829180624,1,0.0015518659875060907,0
-8.970666900925567,-2.012407508763596,0,-1,0,0.004126780514866715,0,1.4545472914394366e-11,0,0.029709680399796597,0,2.3981430586128284e-11,0
-11.055104507791237,-2.421752654697951,0,-1,0,0.0010482456763541731,0,1.4942800794353996e-13,0,0.007694016964902031,0,2.4636513513483815e-13,0
2.091475433102292,0.0118277729909337,1,-1,1,0.8530133700701807,1,0.30890972848295045,0,0.9772111995172176,1,0.42428157697362673,0
-11.183358552507322,-2.448626852151308,0,-1,0,0.0009628946540261677,0,1.1255392473103427e-13,0,0.007071379573946589,0,1.8557004980482384e-13,0
-6.600135267943041,-1.595616265658344,0,-1,0,0.01910030242680303,0,2.52787501014824e-09,0,0.12578348252654428,0,4.167761292068051e-09,0
-0.039557839258143,-0.3336295111249969,1,-1,1,0.5929505775067097,1,0.004439583747013051,0,0.9149925048596874,1,0.00729861576084519,0
8.379204229798336,1.9142003474948648,1,1,1,0.9977661283045444,1,0.41887552117050914,0,0.9939509260564448,1,0.30419697111676824,0
1.3670105060636517,0.5894014819128018,1,1,0,0.8171306074516633,0,1.5550660016039288e-07,0,0.6217603520092804,0,9.431952655608817e-08,0
3.3958024770331594,1.016691238854544,1,1,0,0.9449291211081781,1,1.3787921604603573e-05,0,0.8632427944458947,1,8.362842556367629e-06,0
2.191360671428004,0.7741714728094925,1,1,0,0.8856510052902269,1,9.72779735444412e-07,0,0.7402114474956866,1,5.900209605300135e-07,0
9.560439618323365,2.1557799498228043,1,1,1,0.9989759831500331,1,0.9069254262562817,1,0.9972213228248589,1,0.8552838527183285,1
-4.709793892621688,-1.2099480037259245,0,-1,0,0.06363386714404153,0,1.6299668855394175e-07,0,0.3342865559450606,1,2.687360790565711e-07,0
0.6173604017734152,-0.2298144219037102,1,-1,1,0.6902892498356953,1,0.01807307519675022,0,0.9427553117784039,1,0.0294521550021194,0
0.7533346462830766,-0.2211006625623575,1,-1,1,0.7079959267829178,1,0.023789559511181734,0,0.9471335201390196,1,0.038626241979197846,0
-1.432950150939608,0.0814421319323422,0,1,0,0.41694250867566895,0,3.4604296568743796e-10,0,0.20827785873506766,0,2.098856682958954e-10,0
-6.884494705037636,-1.647622136054022,0,-1,0,0.015906650560675778,0,1.3588711107914645e-09,0,0.10669216997957703,0,2.2403997025268214e-09,0
2.8812171591675866,0.1629821682579591,1,-1,1,0.9070069156247186,1,0.7161444654852898,1,0.9863143185140103,1,0.806186146523281,1
-0.6114344267083128,0.2572168802624003,0,1,0,0.5523831774925162,0,2.133180080089433e-09,0,0.31223403546610307,0,1.293839122348464e-09,0
-7.510349167147329,-1.7518782287157804,0,-1,0,0.010647000662483709,0,3.5017903510476766e-10,0,0.07366057712437807,0,5.773476235993221e-10,0
-1.6472186058767682,0.00812278794024,0,1,0,0.3808612350756022,0,2.0949642858831865e-10,0,0.18453876631234442,0,1.270660070495876e-10,0
10.757229515982402,2.346106623378008,1,1,1,0.9995280520038049,1,0.9923134398433072,1,0.9987181518394842,1,0.9873898842943631,1
-0.6208334209867241,0.272976822348539,0,1,0,0.5521578141807286,0,2.1267092142621416e-09,0,0.31203834834503785,0,1.2899143438227466e-09,0
-6.134485832900741,-1.5330481985261448,0,-1,0,0.02556568826254215,0,6.829462446926328e-09,0,0.16238262646175838,0,1.1259879953809213e-08,0
-7.79805989624179,-1.8341593104931333,0,-1,0,0.008757196174694773,0,1.8140679810859434e-10,0,0.06127884887359952,0,2.9908924665604567e-10,0
0.5000291505436557,0.4189523116456334,1,1,0,0.7162027421359822,0,2.3156521022949044e-08,0,0.48143433540122393,1,1.4045140100669374e-08,0
-4.22034501769711,-0.41901809247118,0,1,0,0.10359414708418475,0,7.955775008015932e-13,0,0.04078063568319727,0,4.825421464138696e-13,0
7.697560054647484,1.802581095407088,1,1,1,0.9965271830824762,1,0.1415714643867454,0,0.9906159024005894,1,0.09093275464708853,0
-1.6102136214880978,0.0315757174295698,0,1,0,0.3877795415377231,0,2.3094269130436373e-10,0,0.18897939731146077,0,1.4007382292537513e-10,0
10.146366902959914,2.2566159307038145,1,1,1,0.9993007515300715,1,0.9720597707605954,1,0.9981015266176599,1,0.954754444487515,1
1.0576163559524208,0.5328327782137842,1,1,0,0.7848943208048944,1,7.914892844202962e-08,0,0.5730777897600469,1,4.800625327853546e-08,0
0.0262995106967284,-0.3426120623866812,1,-1,1,0.6018060664215801,1,0.005016403337389451,0,0.9178129668278153,1,0.008243823442546195,0
5.906778420543755,1.5007459311753402,1,1,1,0.9889508467205953,1,0.0033826845252943097,0,0.9705248888905735,1,0.0020544362957887565,0
5.666043888600605,1.378174024514303,1,1,1,0.9867847249065257,1,0.0018518100273733956,0,0.9648747664513174,1,0.0011239985371474409,0
1.6008529643687923,-0.0345068847686745,1,-1,1,0.8100230127828323,1,0.1379049375933486,0,0.9692359032745161,1,0.2086964316669309,0
-1.7725087507388273,-0.0137691478808772,0,1,0,0.36178248545477193,0,1.595303946932753e-10,0,0.1725536605507618,0,9.676007554360272e-11,0
3.8924907553106567,0.3851474152091582,1,-1,1,0.9503125562983916,1,0.9596945718400974,1,0.9929736633775251,1,0.9751595790689846,1
-9.66111238129608,-2.148915773148989,0,-1,0,0.0026216085173473183,0,3.1895523576170277e-12,0,0.019052097320778578,0,5.258682816004055e-12,0
-0.9071322207325182,-0.4764745522637458,0,-1,1,0.45333081644448164,0,0.0006813594356543956,0,0.8596973220411883,1,0.0011228754697205137,0
-9.463675786102604,-2.132341013735441,0,-1,0,0.002965003152590583,0,4.8130382137454566e-12,0,0.02150126389852475,0,7.935358479669907e-12,0
4.416436094005826,1.2122952513785226,1,1,1,0.9710708650985852,1,0.00012909504215509522,0,0.9250862990092449,1,7.830407853501493e-05,0
1.4450362794817873,-0.097962294494538,1,-1,1,0.7921004327286433,1,0.09904422223052631,0,0.9656975224917773,1,0.15343762713546844,0
-2.126674404640375,-0.0500811696598545,0,1,0,0.31194776723497836,1,7.576156734169548e-11,0,0.14294661217949928,0,4.5951713421991476e-11,0
1.8559524232778013,0.683820025958994,1,1,0,0.8604121614432055,1,4.54405628982268e-07,0,0.6939640250357968,1,2.7561099520152965e-07,0
0.3861621792762074,-0.254276527142791,1,-1,1,0.6582295346192921,1,0.011184795315905,0,0.9343439178573303,1,0.018307772144791505,0
-3.384866433266123,-0.9569496427178836,0,-1,1,0.13967345908563183,1,2.970781584409943e-06,0,0.5453736410563448,0,4.897981349386161e-06,0
-8.904061014064272,-2.070015505923871,0,-1,0,0.004221050515827501,0,1.568780379088391e-11,0,0.030370530538212814,0,2.586481580033718e-11,0
-0.6017223072917275,0.2144598595747648,0,1,0,0.5506517985990108,1,2.0839832362935174e-09,0,0.3107328425896293,0,1.263999728175635e-09,0
10.014273997143595,2.2157954647331946,1,1,1,0.9992338016887027,1,0.9624693200185017,1,0.9979199954722069,1,0.939593093565906,1
6.282778581904618,1.5326932376907507,1,1,1,0.9912462006322261,1,0.0073787157609623314,0,0.9765573192001912,1,0.00448844864419726,0
6.6274508777803325,1.6214148672330553,1,1,1,0.9930559028169317,1,0.01592701444794096,0,0.9813465581139945,1,0.00972114296000762,0
4.306096829996022,1.1770336057893722,1,1,1,0.9688340800209954,1,9.994678276337958e-05,0,0.9195884329419906,1,6.062317215217328e-05,0
2.0374195323438027,0.7235261637129767,1,1,0,0.8742982545578616,0,6.796856321832722e-07,0,0.7190005818987987,0,4.122502851356619e-07,0
-11.912662621645302,-2.6057837236074,0,-1,0,0.0005932313515956717,0,2.2368806648494073e-14,0,0.004366868482384163,0,3.687992732155009e-14,0
7.846752415911343,1.8207312872666404,1,1,1,0.9968407955550073,1,0.18455839721851575,0,0.9914587572774491,1,0.12070574473753592,0
0.3317466738207552,-0.2830721859300485,1,-1,1,0.6488815023707586,1,0.009760735507353135,0,0.9317652124320099,1,0.015991474285586237,0
1.0629235305715763,-0.1265629750909746,1,-1,1,0.7502198612191099,1,0.04739354105387196,0,0.9568838849649969,1,0.0758080070298986,0
1.4622667758456984,-0.0213189291190392,1,-1,1,0.7975359200760586,1,0.10940965833125775,0,0.9667846735592938,1,0.16843138236215796,0
1.5736799313698846,0.6221627952176345,1,1,0,0.836286977624209,1,2.4293362356414335e-07,0,0.6526837130077395,1,1.4734670505115996e-07,0
-0.4024740279308912,0.2609715907937734,0,1,0,0.5834147118608632,1,3.2520623640093736e-09,0,0.34002272712674636,0,1.9724755335931852e-09,0
4.08888199589309,1.0930532291276165,1,1,1,0.9637797753981546,1,5.951737339325413e-05,0,0.9073118148591675,1,3.6099957146815386e-05,0
-4.383943313643215,-1.169984395543706,0,-1,0,0.0771751951514593,0,3.255104249414988e-07,0,0.3819307240090711,0,5.366758481082431e-07,0
-0.8393904776512591,-0.4953884910317961,0,-1,1,0.4620106469582671,1,0.0007655352659386731,0,0.8638626126506341,1,0.0012615277777474848,0
1.2773474240762084,0.562426323160381,1,1,0,0.8077003574766238,1,1.2651828987911176e-07,0,0.6070995124029208,1,7.673722564615276e-08,0
-0.1771880181672093,-0.3715324238132414,1,-1,1,0.5700922311049752,1,0.0032497943986462365,0,0.9073943900180492,1,0.005346733110220189,0
1.832379155205576,0.0237702992064301,1,-1,1,0.8329330425383995,1,0.2122407314299325,0,0.9735722792939039,1,0.3075770399872373,0
0.3166470744018706,-0.2643114035398322,1,-1,1,0.6480992844352206,0,0.009650795603500122,0,0.9315467166781791,1,0.015812475200559083,0
-8.442654591214026,-1.9216568224607704,0,-1,0,0.005811490246837721,0,4.5789513910818635e-11,0,0.041404095968899234,0,7.549414555754358e-11,0
2.4486151785405488,0.0689017577572175,1,-1,1,0.87972617060186,1,0.4915338379418358,1,0.981833448828045,1,0.6144678722374222,1
-4.640445883220145,-1.192707524884872,0,-1,1,0.06647884876092608,0,1.905026976042135e-07,0,0.34477655204743873,1,3.1408581085010664e-07,0
6.725476385025703,1.603601958153568,1,1,1,0.9934150801439966,1,0.018975564941501488,0,0.9823005963083961,1,0.011595839977421385,0
7.433778183069281,1.741011627635104,1,1,1,0.9958585959311015,1,0.08382838655406528,0,0.9888220400488155,1,0.05257873844800038,0
0.0408450430936403,0.3643394016013402,0,1,0,0.6533526041715465,1,8.752114392041984e-09,0,0.4094616927297251,0,5.308425734366224e-09,0
-8.724812600550418,-1.9781870724142965,0,-1,0,0.0048286707871611975,0,2.461137765679036e-11,0,0.03461153114667976,0,4.057730184333629e-11,0
-4.597676457310812,-0.4985162909857807,0,1,0,0.08255251070303696,0,3.454704769373432e-13,0,0.03204139191936858,0,2.0953843628807339e-13,0
7.992423825738396,1.8610944747431744,1,1,1,0.9971391816427607,1,0.23974867654301704,0,0.992261529384621,1,0.16056127025374767,0
5.033293066668693,1.294650060238182,1,1,1,0.9803218269492393,1,0.00048119155985953434,0,0.948258690423683,1,0.00029191270328618555,0
8.679106086512418,1.9516047876082343,1,1,1,0.9981541080671764,1,0.5768405826702274,0,0.9949982099920137,1,0.45259703291884507,1
8.24364391590185,1.875857393796381,1,1,1,0.9975493383682258,1,0.3459578675799151,0,0.9933663448585094,1,0.2428982961194113,0
0.4329214941814037,-0.2806312508576902,1,-1,1,0.6627478031307941,1,0.011952524203903725,0,0.9355692112592573,1,0.019554756117002265,0
3.272329594172288,0.2980484798932215,1,-1,1,0.9277622204493688,0,0.8632686239783508,0,0.9895723536362869,1,0.9123528460985144,0
9.945337758384104,2.1811881710639733,1,1,1,0.9991931447608596,1,0.9557171142664428,1,0.9978097766012524,1,0.9290286753425078,1
5.294443705464337,1.3458211192969292,1,1,1,0.9833803878550533,1,0.0008535167840022965,0,0.9560775125817617,1,0.0005178580117237234,0
4.276482760797564,1.0736978909014376,1,1,1,0.967327362669771,1,8.495222287422402e-05,0,0.915907579343922,1,5.152785015877697e-05,0
3.3467580369793746,0.2559271101515999,1,-1,1,0.9298790525736871,1,0.8753859140148154,1,0.9898976447132204,1,0.9205207224103104,1
4.906153898527692,0.5923599967575153,1,-1,1,0.973951475019947,1,0.9955245718981982,1,0.9963934850913684,1,0.9972807271544154,1
5.915249889894495,1.4637388675852756,1,1,1,0.9888848801467186,1,0.0033157130685126566,0,0.970352212069555,0,0.0020137087826388286,0
1.0311397662740822,-0.1634180600448254,1,-1,1,0.7445319554665999,1,0.043060316220047544,0,0.9556236901859898,1,0.0690651825846262,0
-2.300703154727836,-0.1291671074641217,0,1,0,0.2851266299304836,0,4.942457148229615e-11,0,0.12795392472765937,0,2.997751794775426e-11,0
-1.8730756067904424,-0.0222793424897596,0,1,0,0.34739056052119316,1,1.293588803241517e-10,0,0.1637578835690287,0,7.846012702668884e-11,0
13.252092426341289,2.8586205153499806,1,1,1,0.9999093887541067,1,0.9999684152754086,1,0.9997537314397795,1,0.9999479266597034,1
8.287306451178146,1.9066550210877755,1,1,1,0.9976344594478942,1,0.3731487643594499,1,0.9935958249311944,1,0.2652744502197247,0
-7.430795571130062,-1.7437628251282016,0,-1,0,0.011188622378621099,0,4.139176943431213e-10,0,0.07715775656348146,0,6.824349067994127e-10,0
-0.2870508843893044,0.3082499401827098,0,1,0,0.6035417434628273,1,4.294838719848723e-09,0,0.35898884387345764,0,2.6049513665112825e-09,0
-1.999591710547819,-0.7265746099434295,0,-1,1,0.2854211765240818,1,5.97215426429543e-05,0,0.7469238090623553,0,9.846036306055235e-05,0
0.2841242392636774,0.377695692868108,0,1,0,0.6864949178867036,0,1.4428566034124385e-08,0,0.4461554176865403,1,8.75136772506801e-09,0
-3.776951993528285,-1.0667716479420146,0,-1,0,0.11044509703812304,0,1.2151089066228288e-06,0,0.47846266254730274,0,2.0033743213723795e-06,0
2.282569874326573,0.7976508627335225,1,1,0,0.8917591437507432,1,1.1951837917278306e-06,0,0.7519122629331059,1,7.249159545794329e-07,0
-0.6415788652177312,-0.4504632821632357,0,-1,1,0.49497859288187107,0,0.001188800432468704,0,0.8786719617748433,1,0.001958490171759161,0
-1.3382574453192362,-0.5826823132467699,0,-1,1,0.3827814061217875,0,0.0002587997303894088,0,0.820868218519503,1,0.0004266169960905674,0
0.8093603671658337,0.5135688439284904,1,1,0,0.7576221439587875,1,4.7254853486321424e-08,0,0.5348650450064453,0,2.8661517992595603e-08,0
-0.5311680653137336,0.2511196461045715,0,1,0,0.5638089345339634,1,2.4894190000429972e-09,0,0.32226876153324424,0,1.5099089498762146e-09,0
-0.6964042598106694,0.1787941394217755,0,1,0,0.5338968480079271,1,1.664045116117424e-09,0,0.2964616930518236,0,1.0092943827311231e-09,0
5.882622601315013,1.443002188430148,1,1,1,0.9885977206554001,1,0.0030433372485446234,0,0.9696009788896177,1,0.0018480903631882919,0
2.0317009934037813,0.044945912919274,1,-1,1,0.849732476381063,1,0.290769009629453,0,0.9766265681548603,1,0.40331965453970287,0
-0.5124855834114633,0.2722233348844945,0,1,0,0.5681177324543436,1,2.6393112748087708e-09,0,0.32611171315875453,0,1.6008232103591909e-09,0
-0.6031306758778151,0.224649845438454,0,1,0,0.5511990556603353,0,2.0994057500760938e-09,0,0.3112067969910273,1,1.2733539556500054e-09,0
-0.5765563716382032,0.2394837269547283,0,1,0,0.5562388435827974,0,2.247091736039544e-09,0,0.3155953016922917,1,1.3629300342999217e-09,0
-6.67613179177501,-1.6169504463179305,0,-1,0,0.018150067317799445,0,2.125595088784343e-09,0,0.12017603632647084,0,3.504513830942034e-09,0
-9.539592108653876,-2.153313247230628,0,-1,0,0.0028156311249356563,0,4.049217495188102e-12,0,0.02043720681987601,0,6.67603101399018e-12,0
-2.608873234747558,-0.1561995710427129,0,1,0,0.2474639826745363,1,2.5973455530325168e-11,0,0.10791824693360752,0,1.575369711798587e-11,0
2.3348241015071025,0.7934871089365462,1,1,1,0.8946307856406551,1,1.3213375890601049e-06,0,0.7574850776161828,1,8.014321762649863e-07,0
0.0680976868240101,0.3599424991059957,0,1,0,0.656749318731321,0,9.201842175691807e-09,0,0.4131014825697287,1,5.581199425601416e-09,0
4.205172998702877,0.4667897588943333,1,-1,1,0.9594233919666588,1,0.9797101451237812,1,0.9943088793739268,1,0.98759454276489,1
-5.429222509468809,-1.3601038373649517,0,-1,0,0.04048234909616274,0,3.327202478536034e-08,0,0.23765762887088465,0,5.485629379885239e-08,0
7.516269522882408,1.743538122989559,1,1,1,0.9960607706026245,1,0.09762268640703291,0,0.9893640558927788,1,0.06157639622776463,0
5.338610564565643,1.3142634845601555,1,1,1,0.9836564822861655,1,0.0009033331572209163,0,0.9567872465791961,1,0.0005480940670020843,0
6.708603035088414,1.598617831517594,1,1,1,0.9933386347416049,1,0.018267845139123703,0,0.9820974463363576,1,0.011160226049210848,0
-0.9652663204929802,-0.4851095074747071,0,-1,1,0.4440619852815712,1,0.0006014039416436317,0,0.85511645164539,0,0.0009911607759076101,0
-6.963662061342232,-1.630368591657832,0,-1,0,0.015257517818361899,0,1.1800692479086546e-09,0,0.10272491367874345,0,1.9456052684366705e-09,0
-1.0163003004942366,0.1566038122760706,0,1,0,0.4843053984324443,0,8.583606304222975e-10,0,0.25677491862306256,0,5.206220396172222e-10,0
-6.665420832364744,-1.599248617670688,0,-1,0,0.018360417639656765,0,2.210404548364125e-09,0,0.12142258943885065,0,3.6443409905144893e-09,0
-1.4947374870051156,0.0853511603372479,0,1,0,0.40824211779482833,1,3.070152135658819e-10,0,0.2024200407239715,0,1.8621414004842425e-10,0
4.787958848382653,1.2331142480566355,1,1,1,0.9768583941018835,1,0.0002770686739124347,0,0.9395002915662215,1,0.000168068968121343,0
4.079245550381422,0.3728732420265437,1,-1,1,0.9551870190868701,1,0.9715671257816662,1,0.9936907504502845,1,0.9825594747903489,1
-2.417734557098602,-0.7709360549418549,0,-1,1,0.23470687221348072,0,2.475631559957157e-05,0,0.6938282960490137,1,4.081560861660611e-05,0
4.990414744724236,1.2611482101647564,1,1,1,0.9796196525384709,1,0.0004271183102458575,0,0.946474877765218,1,0.00025910389496071735,0
5.9272273545652645,1.4624424920939272,1,1,1,0.9889593483364192,1,0.003391442251978157,0,0.9705471458649156,1,0.002059762312095834,0
-8.720775214279728,-1.9447874531013247,0,-1,0,0.004888830408690306,0,2.5653582596511485e-11,0,0.0350296893886916,0,4.229560729582722e-11,0
1.9176048944573043,0.0386281134906846,1,-1,1,0.8405265876282509,1,0.24487006745233397,0,0.9749656014997343,1,0.3483812790489999,1
-0.0899597795334901,0.3888409414200157,1,1,0,0.6370715845543711,1,6.904595555154671e-09,0,0.39237888975629304,0,4.187848908494203e-09,0
-8.647776571401051,-1.9281604653047704,0,-1,0,0.0051320027359006625,0,3.0183864930810485e-11,0,0.036716762903378136,0,4.976478014239245e-11,0
-6.561996506053094,-1.5731477796101203,0,-1,0,0.019663297926377367,0,2.790232825746528e-09,0,0.12907724796585013,0,4.6003162016870685e-09,0
3.7741779295119495,1.0777149515166369,1,1,0,0.9563875785833187,1,3.1235339580390664e-05,0,0.8897138206343381,1,1.8945423964115604e-05,0
-6.904238924683609,-1.6101742110183437,0,-1,0,0.01589707096383231,0,1.3561011419627795e-09,0,0.10663384024327707,0,2.235832796007836e-09,0
0.1770124272909981,0.3153787013424294,0,1,0,0.6683697880971103,0,1.0942665143762897e-08,0,0.4257582120442399,1,6.637061937237504e-09,0
0.8037828847784091,0.5044800675130319,1,1,0,0.7565051873292518,1,4.6307856230781975e-08,0,0.5333538313917163,1,2.8087135101301847e-08,0
-1.114047314385342,-0.5940649403060512,0,-1,1,0.41419553903021195,0,0.00040059474842796386,0,0.839343585761799,1,0.0006602974882937827,0
-2.01784915739158,-0.6863918446283828,0,-1,0,0.28564565475298637,0,5.994098265752309e-05,0,0.747131752369445,1,9.882213039653042e-05,0
-4.54401513245108,-1.190006298568837,0,-1,0,0.07021372331079082,0,2.3165033125102626e-07,0,0.3581481079702959,0,3.8192677110368024e-07,0
6.355140913903052,1.5372057163508932,1,1,1,0.9916262649789793,1,0.008556146068355053,0,0.9775606947793035,1,0.005207095027396904,0
1.736400524057749,-0.0455103715573996,1,-1,1,0.821740925531469,1,0.1718304991932516,0,0.971479227436183,1,0.25488818730308754,0
-4.637502218373762,-0.5428111923849939,0,1,0,0.07977965030037956,0,3.0519800594189356e-13,0,0.030907994363301668,0,1.8511194788693915e-13,0
0.133493041162226,0.372713741578516,0,1,0,0.6663916692426234,1,1.0622407130226946e-08,0,0.4235810036348551,0,6.442815631361069e-09,0
-0.4289566375147168,0.2423325297087641,0,1,0,0.5781846875875426,0,3.027342247604184e-09,0,0.3352188640483792,1,1.8361758928024834e-09,0
0.4400928524171043,0.4109668657176383,0,1,0,0.7083421293726607,1,2.0377235830544074e-08,0,0.47186619029016247,0,1.2359418390515371e-08,0
-0.7778107536043269,-0.492516197438814,0,-1,1,0.47142085665491845,1,0.0008682712838840067,0,0.868248305205913,1,0.0014307314520232302,0
2.720541850966381,0.1478258664585623,1,-1,1,0.8981350811203159,1,0.6431149109548062,1,0.9848825526914396,1,0.7481763306167133,1
-2.5493830679257474,-0.0978343036319186,0,1,0,0.25750440106150085,0,3.10134405426368e-11,0,0.11314812901484313,0,1.8810602552513577e-11,0
-5.190512654507769,-1.2929114641485642,0,-1,0,0.04732743864098195,0,5.735895663866009e-08,0,0.2685128206235891,1,9.456892835641776e-08,0
-1.274898928917598,0.1120065902370161,0,1,0,0.44242220866035736,1,4.894243222341276e-10,0,0.22594743862332833,0,2.968508571012395e-10,0
-11.039542877999796,-2.430451957083689,0,-1,0,0.0010553137267983283,0,1.5281662632298784e-13,0,0.007745548290581618,0,2.519520223353182e-13,0
-0.685426252285227,-0.4320493837585374,1,-1,1,0.48978378043622844,1,0.0011093158334968343,0,0.8764387062848877,1,0.001827637375540006,0
11.096195544486092,2.425315485214654,1,1,1,0.9996239122750387,1,0.9963801871537391,1,0.9989783477882289,1,0.9940459192321339,1
