LSAT,GPA,Y,S,Y_fair,FYA,K,prob_K,LENI,HARSH,BP
0.7801562867385397,-0.2128642494772355,1,-1,1,0.2997520327579886,1.0506758585840594,0.9997763952331904,0.6872159900487629,0.031500989627294744,0.5499999999999999
1.8727067739132952,0.0001325936771806,1,-1,1,0.7518910179486725,1.3236654930484286,0.9999748171947456,0.7310846473305084,0.047437854894378406,0.5499999999999999
-1.3980815723415565,0.1101089314218049,0,1,0,-0.5164773330230897,-1.1682494776693046,8.730671914886064e-05,0.7521494190660271,0.05842653965172756,0.30000000000000004
5.848606606611886,1.4514180798095493,1,1,1,1.7145450794455852,0.5973998797957825,0.99166729094107,0.9206650904230894,0.4757281324121489,0.85
2.283634389388888,0.7764643787894469,1,1,0,0.5982369539661545,-0.2926477779814834,0.087769213014711,0.8552597390436556,0.19045271392965493,0.85
-2.2183426435531195,-0.7097005092541193,0,-1,1,-0.5335215654197266,0.3783819070825859,0.9537815351742092,0.5720694516432725,0.01189817157480821,0.30000000000000004
5.440058017484783,1.327308668071009,1,1,1,1.5956700998752722,0.4712029065475369,0.9774590612146892,0.9111136186583532,0.41450255906972255,0.85
-6.776393061088073,-1.5866760034635028,0,-1,0,-2.1113616605394947,-0.8090422756051101,0.0015432223413712,0.3573978963823576,0.002079902885931621,0.30000000000000004
0.8305757240886535,-0.1787546862956552,1,-1,1,0.4605576946820106,1.1213310949493511,0.9998729304314006,0.6945006216828122,0.033650118974236996,0.5499999999999999
-1.5015176474638894,0.0544676378719178,0,1,0,-0.6196535090108496,-1.2622944085187098,4.114548265128144e-05,0.7416318850000995,0.05259703731776524,0.30000000000000004
6.167850769389511,1.508999756553992,1,1,1,1.8864219929871116,0.6732603858597668,0.995441002419148,0.9247703329760435,0.5044997567907913,0.85
-2.6379631988029804,-0.8205221860680674,0,-1,1,-0.8112769809191341,0.222342655344207,0.8555413652898113,0.5447493945674899,0.009555429541036787,0.30000000000000004
7.386656093528612,1.7484584261856349,1,1,1,2.368515478831564,1.0006205553594694,0.999666310016302,0.9398262284612384,0.6217345069732285,0.85
0.731761915355153,-0.2019915848803136,1,-1,1,0.4002176825062461,1.0750448875198149,0.9998159941712592,0.6895483007056451,0.032171212453898965,0.5499999999999999
-0.7295006693741863,0.1856471941911373,0,1,0,-0.5476464423546427,-1.08873621538522,0.0001649192404136,0.7659616646631605,0.06731367007863959,0.30000000000000004
1.5411741928267144,-0.0529068675217643,1,-1,1,0.6674969474651561,1.2714485579239343,0.9999617599324836,0.7205302079033076,0.04286808005360007,0.5499999999999999
-8.82272389411286,-2.008434850129708,0,-1,0,-2.5567602649004595,-1.3322750872730458,2.3506720354114244e-05,0.2672862648008851,0.0008958245970742871,0.30000000000000004
6.648907821531787,1.615114258930064,1,1,1,2.0925638786711773,0.8254131590709016,0.9986459568456728,0.931827995807061,0.5573042344003378,0.85
0.4020780986307837,0.4102069855798217,0,1,0,-0.0587765520595651,-0.8006976490418812,0.0016495840093423,0.8037985886411614,0.10159870746758012,0.30000000000000004
0.5050045493637771,-0.2735904516836039,1,-1,1,0.2495740865705185,0.9799834268713268,0.999606433716668,0.6740168787019776,0.027999194170486956,0.5499999999999999
6.649316323467962,1.554310802087819,1,1,1,1.945675292387992,0.7464612167874469,0.997456556526419,0.9278625848999823,0.5271287327458746,0.85
-7.596678780409475,-1.7608424496198791,0,-1,0,-2.2779052692431243,-1.017890627690205,0.0002906427504946,0.31846338923147766,0.0014690269938262982,0.30000000000000004
-0.7470655398767035,0.1908357020334547,0,1,0,-0.4375810808706481,-1.0792846186800495,0.0001778704937361,0.7668904955532165,0.06796809798397568,0.30000000000000004
-7.506492928293878,-1.7173566276690289,0,-1,0,-2.208345316209397,-0.9737972507459598,0.0004135254006821,0.3279753369095468,0.0016022973469365747,0.30000000000000004
7.164221398152384,1.646277392140301,1,1,1,2.14769264664555,0.8882451091107568,0.9991804709712652,0.9337811785521961,0.5726214710611326,0.85
-1.584166046883883,0.0267297782810023,0,1,0,-0.7706277018119119,-1.3029966132143564,2.971072052415941e-05,0.7362814041238176,0.04990027478983604,0.30000000000000004
-1.989567350968243,-0.0481889719022106,0,1,0,-0.7992025163816915,-1.3971513664294226,1.3989200474106207e-05,0.7214792445144966,0.04325690870485687,0.30000000000000004
0.4681456616039864,-0.2855334059134137,1,-1,1,0.2579424065299051,0.9632572958552632,0.9995501104085622,0.6713873615740797,0.02735641086362541,0.5499999999999999
8.56514415068488,1.9550067930403667,1,1,1,2.683051252464104,1.2601147881622168,0.999958130803789,0.9504995906978719,0.713002942876581,0.85
1.7698187508488832,0.67626961595981,1,1,0,0.4642084638792904,-0.420430491828112,0.0334576733153939,0.8424099346842403,0.16145242941015617,0.85
9.926970916789264,2.241129543963975,1,1,1,3.177804368214988,1.6531413319423156,0.9999981953293716,0.9623530538566866,0.8149135601295803,0.85
1.7543579692489744,0.687880384571238,1,1,0,0.4229085164923867,-0.4363132818602507,0.0295835669601124,0.8439452064018786,0.16462105791129436,0.85
2.5621530608242544,0.1561097755482316,1,-1,1,0.9409954288439412,1.544531259068239,0.9999956972421282,0.7606251223070226,0.06369826600910015,0.5499999999999999
-0.5177937942227653,-0.4674326753009494,0,-1,1,-0.1143318324780071,0.6972532173443425,0.9962342138446832,0.6300817003792206,0.019173520980593963,0.30000000000000004
-0.5207876417958475,0.2203465665731472,0,1,0,-0.217557130642465,-1.0213242000127956,0.0002827700852356,0.7721245329555755,0.07180372445817287,0.30000000000000004
9.595401526586054,2.1830150670006185,1,1,1,2.97195255829664,1.5529352788384905,0.9999959770144372,0.9601900773090689,0.7967380047415975,0.85
0.7351540817295685,-0.181829056123442,1,-1,1,0.3973017441711718,1.0946130621737458,0.9998426537640112,0.6938479443832277,0.033450747876358856,0.5499999999999999
8.925899463626758,2.035466597449055,1,1,1,2.834535509639528,1.369569560812447,0.9999825570312872,0.954150914510547,0.744774343181268,0.85
-7.834212164466053,-1.812320001358392,0,-1,0,-2.443647903628064,-1.078640272160792,0.0001787895784764,0.3073963379367081,0.001325498875171308,0.30000000000000004
8.744033305304669,1.9745949989606315,1,1,1,2.7013973955156856,1.314140201957649,0.9999728232517168,0.9514131274177731,0.7209522508896404,0.85
-1.5991594060965737,-0.665020294443258,0,-1,1,-0.4377470393617175,0.4577513226253471,0.974962164919898,0.5829705203078168,0.012995895913808883,0.30000000000000004
-4.539339337793512,-1.2102344533862424,0,-1,0,-1.302360666633589,-0.282198087429174,0.0946972292543468,0.4476341192823148,0.004405576226866919,0.30000000000000004
-2.390258303858333,-0.0874045953581405,0,1,0,-0.8870665229786894,-1.4689452626216375,7.876948478999641e-06,0.7135309690804298,0.040124780291241266,0.30000000000000004
-1.461806705654874,0.0700323070492581,0,1,0,-0.6213696179117965,-1.246531024346803,4.6675326602273536e-05,0.7446030596863645,0.05417001092932399,0.30000000000000004
7.48852410190915,1.758320181217781,1,1,1,2.237742413910265,1.017357220617355,0.999708114715104,0.9403815261155705,0.6263618356987389,0.85
-9.38748370695579,-2.102494154784268,0,-1,0,-2.8314888808331435,-1.47339541731351,7.60145455634679e-06,0.24927285668457272,0.0007423194330624147,0.30000000000000004
7.348906691621118,1.726343194718872,1,1,1,2.293568607473264,0.9693061738955072,0.9995713535606346,0.9385633155325227,0.6112777569420063,0.85
0.4912913255144996,0.4168392143483003,0,1,0,-0.0637222578963833,-0.7680191070002348,0.0021413976626741,0.8048424266650197,0.10281585379115775,0.30000000000000004
2.739915757288633,0.2097312431979432,1,-1,1,1.0707856167808276,1.6063294744318035,0.9999973755479324,0.7702513921725874,0.07040154510085592,0.5499999999999999
-11.808153041250463,-2.5451259462513542,0,-1,0,-3.62858778461634,-2.065279066878817,6.675526931147805e-08,0.17579134814886255,0.0003064186180489568,0.30000000000000004
4.890569131120328,0.5792561402551701,1,-1,1,1.6761571722141897,2.0878527944205203,0.9999999442741894,0.8290991434990295,0.1368754376042007,0.5499999999999999
5.348977069943054,1.348107757091044,1,1,1,1.573292762209448,0.4740849251419569,0.9779615004703104,0.9127837044499636,0.4246325958439675,0.85
-2.9793864672383976,-0.2208991255990128,0,1,0,-1.1193862528831675,-1.6410609878284164,1.987784431608918e-06,0.6854862994417037,0.03101439660831166,0.30000000000000004
-0.626736346004753,0.2101752400423517,0,1,0,-0.3276646226938282,-1.0373870955571354,0.0002486795408474,0.7703299542842948,0.07045968217095328,0.30000000000000004
1.8889026797457484,0.0141424798492487,1,-1,1,0.7233418545230413,1.356727794021425,0.9999806697954452,0.7338300562686851,0.04872017530199065,0.5499999999999999
5.789686989261337,1.4207327905292324,1,1,1,1.77831678759627,0.5534701937006012,0.9881997198430462,0.9183946810182865,0.46044919698128095,0.85
0.7688196670600856,-0.2118505888219645,1,-1,1,0.3621907854189058,1.0420138463652246,0.9997603546521916,0.6874338352221573,0.031562899299380734,0.5499999999999999
-0.937478969695643,0.1443417665035469,0,1,0,-0.4974214292741204,-1.1567057237343197,9.575271768464855e-05,0.7584759004635986,0.062308890496693956,0.30000000000000004
2.365285325964762,0.7849549119042183,1,1,0,0.5438910039804198,-0.3092712404777455,0.0776889194503833,0.8563076194709492,0.1930846341269648,0.85
-10.382329043861455,-2.292936434966589,0,-1,0,-3.2656471312587376,-1.7424080111512257,8.835968125013157e-07,0.21535620345521775,0.0005073140527487818,0.30000000000000004
7.500466475171216,1.7400754418510678,1,1,1,2.180098197249858,0.9927050553905024,0.9996445038016276,0.9393503948419004,0.6177835031252885,0.85
-4.239996591427957,-1.1296082996790908,0,-1,1,-1.2338972899900005,-0.2009001734518576,0.1669775267329565,0.4676432073603932,0.00517248263467693,0.30000000000000004
1.7940437424491047,0.677952950515625,1,1,0,0.3749387592574666,-0.4231391338851329,0.0327639713745088,0.8426332777126577,0.16190874740411657,0.85
-6.3405184498300144,-1.493496162458314,0,-1,0,-1.908736304195871,-0.6387366745562635,0.0060005030305534,0.37907030766146893,0.002504915236600179,0.30000000000000004
2.232685792237536,0.0794163055885076,1,-1,1,0.9572793519934288,1.4394766008023363,0.999990028931194,0.7463835086975611,0.055139686046266144,0.5499999999999999
-2.107528318275845,-0.0278008091776562,0,1,0,-0.8120792037768227,-1.3841467520215875,1.5522972425811117e-05,0.725557626083866,0.04497625078421318,0.30000000000000004
-8.80754384341804,-2.000272607478621,0,-1,0,-2.810996115532772,-1.3559103624442872,1.9457025268942524e-05,0.26888782686276597,0.0009105550632137687,0.30000000000000004
7.171849551204432,1.6819959919905232,1,1,1,2.2478901535573623,0.9219017109646706,0.9993737995837064,0.9359558724607903,0.5900064361645811,0.85
0.3316458946397932,-0.3181298419743922,1,-1,1,0.2173580530152678,0.9241880331687938,0.9993851420622628,0.6641559694014134,0.025674186593634667,0.5499999999999999
4.560812044997039,1.256733836452763,1,1,1,1.5342665249435845,0.3236851333192247,0.9301815231062645,0.9052298013885914,0.38071080232775945,0.85
-0.0963744749861654,0.3146453495109149,0,1,0,-0.1421045556709405,-0.8985587557233329,0.0007546737627177,0.7882894527261619,0.0854337020564907,0.30000000000000004
3.017425161083667,0.8811795676934646,1,1,0,0.7884884877435311,-0.1689290384164978,0.2056363057293215,0.8677465552921138,0.22484689432939317,0.85
-1.8377446221344227,0.0248648836037763,0,1,0,-0.7569019700670341,-1.3172918227390085,2.6500125678753256e-05,0.7359191359517337,0.049723741156500925,0.30000000000000004
-9.65659028315542,-2.1749466520501373,0,-1,0,-3.0531605933333257,-1.563314990672978,3.702421000573573e-06,0.2359620178458632,0.0006422481781744764,0.30000000000000004
4.990223834141838,0.6137743370869237,1,-1,1,1.81745712984528,2.144238827027655,0.9999999645063012,0.8339347442682732,0.14523774744766177,0.5499999999999999
7.412347612367581,1.704344628385923,1,1,1,2.217289617811429,0.961418414889925,0.9995434461842696,0.9372825242784626,0.6007735456065877,0.85
-9.07826258448557,-2.1052684817419847,0,-1,0,-2.855891834951627,-1.4331385356785789,1.0489678595455104e-05,0.24875404173351298,0.0007382149976242766,0.30000000000000004
-2.6624056754443752,-0.1196797291359507,0,1,0,-0.9567646816027529,-1.4904339030641516,6.632837560138012e-06,0.7068885846888551,0.03771112824492521,0.30000000000000004
9.501325235149984,2.1410422505855373,1,1,1,2.9571401181864885,1.5332092070625656,0.9999952893203792,0.9585543069699556,0.7828043957230051,0.85
9.09713189871621,2.074964041184553,1,1,1,2.7947876157783678,1.4189319207678424,0.99998824776495,0.9558481419156261,0.7594977806549554,0.85
-0.4066968564489874,0.2386282193871047,0,1,0,-0.2803541440577193,-1.0046024904969988,0.0003232310364645,0.7753251457401518,0.07427907277084371,0.30000000000000004
6.275365302756627,1.5230018009973638,1,1,1,1.9322964694883005,0.6898613975976935,0.996005726038838,0.9257386822807672,0.5114988726181131,0.85
-8.151001694703172,-1.8845466271031035,0,-1,0,-2.4835164131354257,-1.1744584324121214,8.307634621049495e-05,0.29223649281899217,0.001147417710361527,0.30000000000000004
-10.313199072683522,-2.2766677046713437,0,-1,0,-3.167181126691639,-1.7106868436521516,1.1388450899471706e-06,0.21811798782262984,0.0005240834502228639,0.30000000000000004
-0.850257866054798,0.1799098493913171,0,1,0,-0.4969210089311427,-1.0981920455548784,0.0001529056823614,0.7649315940572462,0.06659682687094365,0.30000000000000004
5.650337031134024,1.3954937341100822,1,1,1,1.691965563914651,0.5202325497684203,0.9846604197560466,0.9164830321306344,0.44793626824426125,0.85
-2.0769840418506806,-0.7111607791838742,0,-1,1,-0.4885044417705436,0.3813075382325072,0.9548023950745924,0.5717119312491861,0.01186388484185965,0.30000000000000004
1.8916794218218096,0.0365105061416889,1,-1,1,0.8062047938880399,1.377261039315994,0.9999835979579674,0.7381761449339663,0.050835895990221536,0.5499999999999999
5.653165094739744,1.4041936852493726,1,1,1,1.759939874850724,0.5420020719448618,0.9870805354149406,0.9171465344736298,0.45224287179400885,0.85
-4.976838083867788,-1.261388832346006,0,-1,0,-1.563290765889911,-0.3628374493026524,0.0520202737197778,0.43502233314374866,0.003978842053310105,0.30000000000000004
-4.731021955932045,-1.2051861035139386,0,-1,1,-1.3874498060500833,-0.2719077027428072,0.1019941043982166,0.44888269066095454,0.004450084374146998,0.30000000000000004
-8.334891935456085,-1.905175240737328,0,-1,0,-2.6225987808657374,-1.2047032458630131,6.522346947685589e-05,0.2879881459683857,0.0011010927525501124,0.30000000000000004
0.7526840313338817,0.4867231820673938,1,1,0,0.1013335569961559,-0.6793617649279796,0.0043427550348695,0.8155859306541884,0.116443029533359,0.85
-0.5259211944795277,0.2314148409280943,0,1,0,-0.2943723054875865,-1.0214931322650176,0.0002823882992939,0.7740661085842213,0.07329313704640478,0.30000000000000004
-1.0326431283919726,-0.5737680582631254,0,-1,1,-0.2233108386955919,0.5883249664256941,0.991045459924696,0.6049735328781385,0.01555744696423188,0.30000000000000004
-0.4090513854274412,0.307104526597013,0,1,0,-0.1874630054717772,-0.9337271084815676,0.0005697079264927,0.7870282350525176,0.08426264495468963,0.30000000000000004
1.296084058235324,-0.0815416148665989,1,-1,1,0.6733660556416815,1.2268913067851803,0.9999453840761264,0.7147278869408219,0.040578846465232306,0.5499999999999999
-1.495827621437878,0.0589109126728787,0,1,0,-0.6142221650504633,-1.2605575769212232,4.1721151089056125e-05,0.742482364295514,0.053041624010963996,0.30000000000000004
4.192796201119055,0.4657044050968316,1,-1,1,1.5914483845824623,1.952244389018227,0.9999998351047276,0.8124035985839135,0.11218728123150229,0.5499999999999999
-5.4722111075201765,-0.6857038247000437,0,1,0,-1.8742739278184088,-2.248395438960589,1.5426739113203107e-08,0.5779335609106536,0.012475831854613286,0.30000000000000004
-3.986262489314229,-1.0724932845994837,0,-1,1,-1.1804320850613303,-0.0879975385833045,0.3309303336996588,0.48188461160296886,0.00579477748000095,0.30000000000000004
1.831141256139112,-0.0004824049355871,1,-1,1,0.7925228031125461,1.3144033227092442,0.9999728803961322,0.7309637214917165,0.04738230531750964,0.5499999999999999
9.358621445276112,2.095247460682823,1,1,1,2.827566182200928,1.4435308255264503,0.999990347139456,0.9566962812399927,0.7668295688353374,0.85
9.707693389346886,2.1647571925279734,1,1,1,3.062294862731048,1.5372352393111297,0.9999954386251416,0.9594862744985159,0.7907602970362303,0.85
8.862025325677559,1.9925110382914264,1,1,1,2.760257539646917,1.333066682041398,0.9999766416681932,0.9522346515471463,0.7281035687620326,0.85
-6.584132225778119,-1.5928827072075054,0,-1,0,-2.0406574835257394,-0.7943360905677531,0.0017355588889511,0.35597370111275467,0.002054296503145432,0.30000000000000004
1.0983568961085195,-0.1681147393656348,1,-1,1,0.4448180706558045,1.109842897544126,0.9998607002524984,0.6967534106436505,0.03434900333003707,0.5499999999999999
0.7886172104390609,-0.1967425206780861,1,-1,1,0.3925910491737728,1.071240822770101,0.9998103094107303,0.6906708559818219,0.03249969481501563,0.5499999999999999
1.421950029482692,0.5881841985548233,1,1,0,0.2648160659609129,-0.5440945066278663,0.0127077248862446,0.8303604791377722,0.1389986797552015,0.85
-7.119499069903795,-1.6951945689583547,0,-1,0,-2.241948041384287,-0.921654269969116,0.0006274404466979,0.3328785134913742,0.0016747936160962595,0.30000000000000004
4.113632912295597,1.134374733700327,1,1,1,1.2329044939046818,0.1524072469286145,0.7719329405242749,0.8941996016426703,0.3249203666575114,0.85
-5.208512579697815,-1.3093135435588998,0,-1,0,-1.5012421085935803,-0.4316346017877079,0.0306772345350302,0.4232823039357237,0.00361649433979155,0.30000000000000004
-7.782507344472728,-1.8064423438424877,0,-1,0,-2.372394504431857,-1.0567612097408317,0.0002129820469008,0.3086491283547158,0.001341151454915743,0.30000000000000004
-0.0193515649837375,0.3332509817064502,0,1,0,-0.1419688124555891,-0.906699281689486,0.0007071260427349,0.7913778768344807,0.08838640546639638,0.30000000000000004
8.737890176051508,1.9749739764665069,1,1,1,2.6680443798187974,1.282318190382724,0.9999649445890753,0.9514306431066437,0.7211047108167951,0.85
-7.099497670200851,-1.6501341471551303,0,-1,0,-2.1859784276551717,-0.8760343444842528,0.0009035503563981,0.34295930820841736,0.0018324481423835507,0.30000000000000004
